ZibName,ConceptID_2017,ConceptName_2017,Codelists_2017,Change,ConceptID_2020,ConceptName_2020,Codelists_2020,Bits,Omschrijving,TypeChange,Impact_heen,TRANSLATIE_spec_heen,Impact_terug,TRANSLATIE_spec_terug
Infuus,NL-CM:10.2.6,Randapparaat::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:10.2.6,Randapparaat::MedischHulpmiddel,,,,,,,,
Infuus,NL-CM:10.2.7,ToedieningsSysteem,,groen: geen wijzigingen,NL-CM:10.2.7,ToedieningsSysteem,,,,,,,,
Infuus,NL-CM:10.2.8,Toelichting,,groen: geen wijzigingen,NL-CM:10.2.8,Toelichting,,,,,,,,
Infuus,NL-CM:10.2.9,LijnStatus,LijnStatusCodelijst,groen: geen wijzigingen,NL-CM:10.2.9,LijnStatus,LijnStatusCodelijst,,,,,,,
Infuus,NL-CM:10.2.10,LumenOfLijn,,groen: geen wijzigingen,NL-CM:10.2.10,LumenOfLijn,,,,,,,,
Infuus,NL-CM:10.2.11,LumenLocatie,LumenLocatieCodelijst,groen: geen wijzigingen,NL-CM:10.2.11,LumenLocatie,LumenLocatieCodelijst,,,,,,,
Infuus,NL-CM:10.2.12,ToedieningsSysteemToelichting,,groen: geen wijzigingen,NL-CM:10.2.12,ToedieningsSysteemToelichting,,,,,,,,
Infuus,NL-CM:10.2.13,SlotVloeistof::MedicatieToediening2,,groen: geen wijzigingen,NL-CM:10.2.13,SlotVloeistof::MedicatieToediening2,,,,,,,,
JuridischeSituatie,nieuwe zib in 2020,,,,nieuwe zib in 2020,,,,,,,,,
LaboratoriumUitslag,NL-CM:13.1.1,LaboratoriumUitslag,,groen: geen wijzigingen,NL-CM:13.1.1,LaboratoriumUitslag,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.2,Monster,,groen: geen wijzigingen,NL-CM:13.1.2,Monster,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.3,LaboratoriumTest,TestCodeLOINCCodelijst,groen: geen wijzigingen,NL-CM:13.1.3,LaboratoriumTest,TestCodeLOINCCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.4,Onderzoek,OnderzoekCodelijst,groen: geen wijzigingen,NL-CM:13.1.4,Onderzoek,OnderzoekCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.5,Toelichting,,groen: geen wijzigingen,NL-CM:13.1.5,Toelichting,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.6,ResultaatStatus,ResultaatStatusCodelijst,groen: geen wijzigingen,NL-CM:13.1.6,ResultaatStatus,ResultaatStatusCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.7,ResultaatType,ResultaatTypeCodelijst,groen: geen wijzigingen,NL-CM:13.1.7,ResultaatType,ResultaatTypeCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.8,TestCode,TestmethodeCodelijst,oranje: minor change,NL-CM:13.1.8,TestCode,"TestCodeLOINCCodelijst
TestCodeNHGCodelijst",ZIB-910 ; ZIB-639,Waardelijst aangepast. ingeperkt van heel LOINC naar de LOINC codes van de Nederlandse Labcodeset en NHG Tabel 45 als optie voor de eerste lijn toegevoegd.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,SCT DefintionCode [blank] -> [4028004 StrongKidsScore ZiekteBeeldScore]
LaboratoriumUitslag,NL-CM:13.1.9,Testmethode,,groen: geen wijzigingen,NL-CM:13.1.9,Testmethode,TestmethodeCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.10,TestUitslag,,groen: geen wijzigingen,NL-CM:13.1.10,TestUitslag,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.11,ReferentieBovengrens,,groen: geen wijzigingen,NL-CM:13.1.11,ReferentieBovengrens,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.12,ReferentieOndergrens,,groen: geen wijzigingen,NL-CM:13.1.12,ReferentieOndergrens,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.13,TestDatumTijd,,groen: geen wijzigingen,NL-CM:13.1.13,TestDatumTijd,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.14,InterpretatieVlaggen,InterpretatieVlaggenCodelijst,geel: patch wijziging,NL-CM:13.1.14,InterpretatieVlaggen,InterpretatieVlaggenCodelijst,ZIB-1148,Tekstwijziging aan defintie concept,SIMPLE PATCH CHANGE,Low,,Low,
LaboratoriumUitslag,NL-CM:13.1.15,Monsternummer,,rood: major change,NL-CM:13.1.15,Monsternummer,,ZIB-1016,Kardinaliteit van het element Monsternummer gewijzigd van 0..* naar 0..1,CARDINALITY CHANGE,High,ZERO-TO-MANY TO ZERO-TO-ONE,Low,ZERO-TO-ONE TO ZERO-TO-MANY
LaboratoriumUitslag,NL-CM:13.1.16,Monstermateriaal,MonstermateriaalCodelijst,oranje: minor change,NL-CM:13.1.16,Monstermateriaal,MonstermateriaalCodelijst,ZIB-645,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode  [blank] -> [127454002 Device specimen],Medium,SCT DefintionCode  [127454002 Device specimen] -> [blank]
LaboratoriumUitslag,NL-CM:13.1.17,AfnameDatumTijd,,geel: patch wijziging,NL-CM:13.1.17,AfnameDatumTijd,,ZIB-902,Tekstwijziging aan defintie concept,SIMPLE PATCH CHANGE,Low,,Low,
LaboratoriumUitslag,NL-CM:13.1.18,Afnameprocedure,,geel: patch wijziging,NL-CM:13.1.18,Afnameprocedure,,ZIB-676,De engelse naam van de codelijst voor concept CollectionMethod is veranderd,SIMPLE PATCH CHANGE,Low,,Low,
LaboratoriumUitslag,NL-CM:13.1.19,Toelichting,,geel: patch wijziging,NL-CM:13.1.19,Toelichting,,ZIB-880,Kleine Tekstwijzigingen omschrijving 'toelichting' bij monster in engels en Nederlands,SIMPLE PATCH CHANGE,Low,,Low,
LaboratoriumUitslag,NL-CM:13.1.20,Monstervolgnummer,,groen: geen wijzigingen,NL-CM:13.1.20,Monstervolgnummer,,,,,,,,
LaboratoriumUitslag,NL-CM:13.1.21,Containertype,ContainerTypeCodelijst,groen: geen wijzigingen,NL-CM:13.1.21,Containertype,ContainerTypeCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.22,Microorganisme,,groen: geen wijzigingen,NL-CM:13.1.22,Microorganisme,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.23,Microorganisme,MicroorganismeCodelijst,geel: patch wijziging,NL-CM:13.1.23,Microorganisme,MicroorganismeCodelijst,ZIB-901,Kleine tekstuele aanpassing in beschrijving bij microogranisme aan container monster.,SIMPLE PATCH CHANGE,Low,,Low,
LaboratoriumUitslag,NL-CM:13.1.24,Verzamelperiode,,oranje: minor change,NL-CM:13.1.24,Verzamelperiode::TijdsInterval,,ZIB-669,nieuwe verwijzging naar sub bouwsteen tijdsinterval,CHANGE TO SUB HCIM,Medium,,Medium,SCT DefintionCode [blank] -> [4028008 StrongKidsScore VoedingstoestandScore]
LaboratoriumUitslag,NL-CM:13.1.25,AannameDatumTijd,,groen: geen wijzigingen,NL-CM:13.1.25,AannameDatumTijd,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.26,AnatomischeLocatie,MonsterAnatomischeLocatieCodelijst,oranje: minor change,NL-CM:13.1.36,AnatomischeLocatie::AnatomischeLocatie,LocatieCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [MonsterAnatomischeLocatieCodelijst]->[LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)],Medium,codelist [LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)]->[MonsterAnatomischeLocatieCodelijst]
LaboratoriumUitslag,NL-CM:13.1.26,AnatomischeLocatie,AnatomischeLocatieCodelijst,oranje: minor change,NL-CM:13.1.36,AnatomischeLocatie::AnatomischeLocatie,AnatomischeLocatieCodelijst,ZIB-645,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [118169006 Specimen source topography] -> [405814001 Procedure site - Indirect],Medium,SCT DefintionCode  [405814001 Procedure site - Indirect] -> AnatomischeLocatie [118169006 Specimen source topography] 
LaboratoriumUitslag,NL-CM:13.1.27,Lateraliteit,LateraliteitCodelijst,oranje: minor change,NL-CM:13.1.36,Lateraliteit::AnatomischeLocatie,LateraliteitCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [LateraliteitCodelijst]->[LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)],Medium,codelist [LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)]->[LateraliteitCodelijst]
LaboratoriumUitslag,NL-CM:13.1.28,Morfologie,,groen: geen wijzigingen,NL-CM:13.1.28,Morfologie,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.29,BronMonster,,oranje: minor change,NL-CM:13.1.29,BronMonster,,ZIB-645,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode  [118170007 Specimen source identity] -> [127454002 Device specimen],Medium,SCT DefintionCode  [127454002 Device specimen] -> [118170007 Specimen source identity]
LaboratoriumUitslag,NL-CM:13.1.30,InterpretatieMethode,InterpretatieMethodeCodelijst,groen: geen wijzigingen,NL-CM:13.1.30,InterpretatieMethode,InterpretatieMethodeCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.31,TestUitslagStatus,TestUitslagStatusCodelijst,groen: geen wijzigingen,NL-CM:13.1.31,TestUitslagStatus,TestUitslagStatusCodelijst,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.32,UitslagInterpretatie,,groen: geen wijzigingen,NL-CM:13.1.32,UitslagInterpretatie,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.33,GerelateerdeUitslag::LaboratoriumUitslag,,groen: geen wijzigingen,NL-CM:13.1.33,GerelateerdeUitslag::LaboratoriumUitslag,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.34,Aanvrager::Zorgverlener,,groen: geen wijzigingen,NL-CM:13.1.34,Aanvrager::Zorgverlener,,,,NO CHANGE,,,,
LaboratoriumUitslag,NL-CM:13.1.35,**concept toegevoegd in 2020**,,rood: major change,NL-CM:13.1.35,Uitvoerder::Zorgaanbieder,,ZIB-649,Dataelement UitgevoerdDoor::Zorgaanbieder toe gevoegd.,CONCEPT ADDITION,Low,,High,IF [blank] source->target ELSE [toon en stuur de relatie tussen de labuitslag en UitgevoerdDoor::Zorgaanbieder naar een 2017 ontvanger. Maak eventueel een zorgaanbieder instance aan als deze nog niet bestaat ]
Levensovertuiging,NL-CM:7.5.1,LevensovertuigingRC,,groen: geen wijzigingen,NL-CM:7.5.1,LevensovertuigingRC,,,,,,,,
Levensovertuiging,NL-CM:7.5.2,Levensovertuiging,LevensovertuigingCodelijst,groen: geen wijzigingen,NL-CM:7.5.2,Levensovertuiging,LevensovertuigingCodelijst,,,,,,,
Levensovertuiging,NL-CM:7.5.3,Toelichting,,rood: major change,NL-CM:7.5.3,Toelichting,,ZIB-763,Concept 'Toelichting' toegevoegd aan zib,CONCEPT ADDITION,Low,,High,
Lichaamsgewicht,NL-CM:12.1.1,Lichaamsgewicht,,oranje: minor change,NL-CM:12.1.1,Lichaamsgewicht,,ZIB-1184,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [blank] -> [39857003 Wegen van patiënt],Medium,SCT DefintionCode  [39857003 Wegen van patiënt] -> [blank]
Lichaamsgewicht,NL-CM:12.1.2,GewichtWaarde,,oranje: minor change,NL-CM:12.1.2,GewichtWaarde,,ZIB-1184,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [blank] -> [27113001 Lichaamsgewicht],Medium,SCT DefintionCode [27113001 Lichaamsgewicht] -> [blank]
Lichaamsgewicht,NL-CM:12.1.3,Toelichting,,groen: geen wijzigingen,NL-CM:12.1.3,Toelichting,,,,NO CHANGE,,,,
Lichaamsgewicht,NL-CM:12.1.4,GewichtDatumTijd,,groen: geen wijzigingen,NL-CM:12.1.4,GewichtDatumTijd,,,,NO CHANGE,,,,
Lichaamsgewicht,NL-CM:12.1.5,Kleding,KledingCodelijst,oranje: minor change,NL-CM:12.1.5,Kleding,KledingCodelijst,ZIB-1184,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [blank] -> [248159006 State of dress],Medium,SCT DefintionCode  [248159006 State of dress] -> [blank]
Lichaamslengte,NL-CM:12.2.1,Lichaamslengte,,oranje: minor change,NL-CM:12.2.1,Lichaamslengte,,ZIB-1185,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [blank] -> [248327008 Algemene bevinding betreffende lichaamslengte],Medium,SCT DefintionCode  [248327008 Algemene bevinding betreffende lichaamslengte] -> [blank]
Lichaamslengte,NL-CM:12.2.2,LengteWaarde,,groen: geen wijzigingen,NL-CM:12.2.2,LengteWaarde,,,,NO CHANGE,,,,
Lichaamslengte,NL-CM:12.2.3,Toelichting,,groen: geen wijzigingen,NL-CM:12.2.3,Toelichting,,,,NO CHANGE,,,,
Lichaamslengte,NL-CM:12.2.4,LengteDatumTijd,,groen: geen wijzigingen,NL-CM:12.2.4,LengteDatumTijd,,,,NO CHANGE,,,,
Lichaamslengte,NL-CM:12.2.5,Positie,PositieCodelijst,oranje: minor change,NL-CM:12.2.5,Positie,PositieCodelijst,ZIB-1185,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [blank] -> [425260001 Lichaamshouding voor bepalen van lengte],Medium,SCT DefintionCode  [425260001 Lichaamshouding voor bepalen van lengte] -> [blank]
Lichaamstemperatuur,NL-CM:12.6.1,Lichaamstemperatuur,,oranje: minor change,NL-CM:12.6.1,Lichaamstemperatuur,,ZIB-1186,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode [blank] -> [56342008 Temperatuur meten],Medium,SCT DefintionCode [56342008 Temperatuur meten] -> [blank]
Lichaamstemperatuur,NL-CM:12.6.2,TemperatuurWaarde,,groen: geen wijzigingen,NL-CM:12.6.2,TemperatuurWaarde,,,,,,,,
Lichaamstemperatuur,NL-CM:12.6.3,Toelichting,,groen: geen wijzigingen,NL-CM:12.6.3,Toelichting,,,,,,,,
Lichaamstemperatuur,NL-CM:12.6.4,TemperatuurDatumTijd,,groen: geen wijzigingen,NL-CM:12.6.4,TemperatuurDatumTijd,,,,,,,,
Lichaamstemperatuur,NL-CM:12.6.5,TemperatuurType,TemperatuurTypeCodelijst,geel: patch wijziging,NL-CM:12.6.5,TemperatuurType,TemperatuurTypeCodelijst,ZIB-690,Tekst defintie concept TemperatuurType gewijzigd.,SIMPLE PATCH CHANGE,Low,,Low,
Medicatieafspraak,NL-CM:9.6.1030,Voorschrijver::Zorgverlener,,groen: geen wijzigingen,NL-CM:9.6.1030,Voorschrijver::Zorgverlener,,,,,,,,
Medicatieafspraak,NL-CM:9.6.19757,MedicatieafspraakDatumTijd,,groen: geen wijzigingen,NL-CM:9.6.19757,MedicatieafspraakDatumTijd,,,,,,,,
Medicatieafspraak,NL-CM:9.6.19925,Afgesprokengeneesmiddel::FarmaceutischProduct,,oranje: minor change,NL-CM:9.6.19925,Afgesprokengeneesmiddel::FarmaceutischProduct,,ZIB-911,In engelse vertaling overal Farmaceutical vervangen door Pharmaceutical (7X),CONCEPT NAME CHANGED (EN),low,CONCEPT NAME CHANGED (EN): AgreedMedicine::FarmaceuticalProduct -> AgreedMedicine::PharmaceuticalProduct ,low,CONCEPT NAME CHANGED (EN): AgreedMedicine::PharmaceuticalProduct -> AgreedMedicine::FarmaceuticalProduct
Medicatieafspraak,NL-CM:9.6.19936,Gebruiksperiode::TijdsInterval,,groen: geen wijzigingen,NL-CM:9.6.19936,Gebruiksperiode::TijdsInterval,,,,,,,,
Medicatieafspraak,NL-CM:9.6.19954,MedicatieafspraakStopType,MedicatieafspraakStopTypeCodelijst,oranje: minor change,NL-CM:9.6.19954,MedicatieafspraakStopType,MedicatieafspraakStopTypeCodelijst,ZIB-888,DCM::DefinitionCodes van de medicatie zibs gelijk getrokken aan de wijzigingen reeds doorgevoerd in MedicatieProces(MP). ,TERMINOLOGY MAPPING CONCEPT CHANGE ,low,SCT DefintionCode [blank] -> [274512008 Behandeling met geneesmiddel stopgezet],low,SCT DefintionCode [274512008 Behandeling met geneesmiddel stopgezet] -> [blank] 
Medicatieafspraak,NL-CM:9.6.22273,Toelichting,,groen: geen wijzigingen,NL-CM:9.6.22273,Toelichting,,,,,,,,
Medicatieafspraak,NL-CM:9.6.19954,MedicatieafspraakStopType,MedicatieafspraakStopTypeCodelijst,oranje: minor change,NL-CM:9.6.19954,MedicatieafspraakStopType,MedicatieafspraakStopTypeCodelijst,ZIB-888|ZIB-1454,"DefinitionCode toegevoegd aan concept
Erratum. SCT codes in codelijst zijn vervangen. Klopten niet mee. Uiteindelijke lijst heeft 2 items (met 2 deprecated)",VALUESET CHANGES,medium,"
VALUESET CHANGES",medium,"
VALUESET CHANGES"
Medicatieafspraak,NL-CM:9.6.23240,Gebruiksinstructie,,groen: geen wijzigingen,NL-CM:9.6.23240,Gebruiksinstructie,,,,,,,,
Medicatieafspraak,NL-CM:9.6.23283,MedicatieafspraakAanvullendeInformatie,MedicatieafspraakAanvullendeInformatieCodelijst,groen: geen wijzigingen,NL-CM:9.6.23283,MedicatieafspraakAanvullendeInformatie,MedicatieafspraakAanvullendeInformatieCodelijst,,,,,,,
Medicatieafspraak,NL-CM:9.6.22094,RedenMedicatieafspraak,RedenMedicatieafspraakCodelijst,oranje: minor change,NL-CM:9.6.22094,RedenMedicatieafspraak,RedenMedicatieafspraakCodelijst,ZIB-888,DefinitionCode toegevoegd aan concept,TERMINOLOGY MAPPING CONCEPT CHANGE ,low,SCT DefintionCode [blank] -> [112241000146101 Reden voor voorschrift],low,SCT DefintionCode [112241000146101 Reden voor voorschrift] -> [blank] 
Medicatieafspraak,NL-CM:9.6.23133,RedenVanVoorschrijven::Probleem,,oranje: minor change,NL-CM:9.6.23133,RedenVanVoorschrijven::Probleem,,ZIB-888,DefinitionCode toegevoegd aan concept,TERMINOLOGY MAPPING CONCEPT CHANGE ,low,SCT DefintionCode [blank] -> [112201000146104 Medische reden van voorschrijven],low,SCT DefintionCode [112201000146104 Medische reden van voorschrijven] -> [blank] 
Medicatieafspraak,NL-CM:9.6.9580,Medicatieafspraak,,oranje: minor change,NL-CM:9.6.9580,Medicatieafspraak,,ZIB-888,DefinitionCode toegevoegd aan rootconcept,TERMINOLOGY MAPPING CONCEPT CHANGE ,low,SCT DefintionCode [blank] -> [16076005 Voorschrijven],low,SCT DefintionCode [16076005 Voorschrijven] -> [blank] 
Medicatieafspraak,NL-CM:9.6.23023,Lichaamslengte,,rood: major change,,,,ZIB-1020,verwijzing naar zib lichaamslengte verwijderd,CONCEPT REMOVED,high,DELETED FIELD:  IF NL-CM:9.6.23023 <> [blank] THEN source -> target=[rootconcept lichaamslengte zib],low,
Medicatieafspraak,NL-CM:9.6.23028,Lichaamsgewicht,,rood: major change,,,,ZIB-1020,verwijzing naar zib lichaamsgewicht verwijderd,CONCEPT REMOVED,high,DELETED FIELD:  IF NL-CM:9.6.23028 <> [blank] THEN source -> target=[rootconcept lichaamsgewicht zib],low,
Medicatieafspraak,NL-CM:9.6.23033,GeannuleerdIndicator,,rood: major change,,,,ZIB-1021,geanuleerd indicator verwijderd,CONCEPT REMOVED,high,vgeanuleerde medicatieafspraken zijn conceptueel geen afspraken en bestaan ook niet als zodanig in publicatie 2020. Als translatie hiervoor nodig is zal er een non-zib data item moeten bestaan of worden aangemaakt in de dataset.,low,
MedicatieContraIndicatie,Medicatie zibs momenteel on hold,,,,Medicatie zibs momenteel on hold,,,,,,,,,
MedicatieToediening2,NL-CM:9.13.20928,MedicatieToediening,,groen: geen wijzigingen,NL-CM:9.13.20928,MedicatieToediening,,,,,,,,
MedicatieToediening2,NL-CM:9.13.20929,ToedieningsProduct::FarmaceutischProduct,,oranje: minor change,NL-CM:9.13.20929,ToedieningsProduct::FarmaceutischProduct,,ZIB-911,In engelse vertaling overal Farmaceutical vervangen door Pharmaceutical (7X),CONCEPT NAME CHANGED (EN),low,CONCEPT NAME CHANGED (EN): AgreedMedicine::FarmaceuticalProduct -> AgreedMedicine::PharmaceuticalProduct ,low,CONCEPT NAME CHANGED (EN): AgreedMedicine::PharmaceuticalProduct -> AgreedMedicine::FarmaceuticalProduct
MedicatieToediening2,NL-CM:9.13.23159,Toedieningssnelheid::Bereik,,groen: geen wijzigingen,NL-CM:9.13.23159,Toedieningssnelheid::Bereik,,,,,,,,
MedicatieToediening2,NL-CM:9.13.21193,ToedieningsDatumTijd,,groen: geen wijzigingen,NL-CM:9.13.21193,ToedieningsDatumTijd,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23171,AfgesprokenDatumTijd,,groen: geen wijzigingen,NL-CM:9.13.23171,AfgesprokenDatumTijd,,,,,,,,
MedicatieToediening2,NL-CM:9.13.21194,ToegediendeHoeveelheid,,oranje: minor change,NL-CM:9.13.21194,ToegediendeHoeveelheid,,ZIB-812,Kardinaliteit van element 'ToegediendeHoeveelheid'  gewijzigd van 1 naar 0..1,CARDINALITY CHANGE,low,ONE TO ZERO-TO-ONE,low,ZERO-TO-ONE TO ONE
MedicatieToediening2,NL-CM:9.13.23167,AfwijkendeToediening,,groen: geen wijzigingen,NL-CM:9.13.23167,AfwijkendeToediening,,,,,,,,
MedicatieToediening2,NL-CM:9.13.21195,Toedieningsweg,MedicatieToedieningToedieningswegCodelijst,groen: geen wijzigingen,NL-CM:9.13.21195,Toedieningsweg,MedicatieToedieningToedieningswegCodelijst,,,,,,,
MedicatieToediening2,NL-CM:9.13.23168,DubbeleControleUitgevoerd,,groen: geen wijzigingen,NL-CM:9.13.23168,DubbeleControleUitgevoerd,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23170,Medicatieafspraak,,groen: geen wijzigingen,NL-CM:9.13.23170,Medicatieafspraak,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23237,Toedieningsafspraak,,groen: geen wijzigingen,NL-CM:9.13.23237,Toedieningsafspraak,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23169,GerelateerdeAfspraak,,groen: geen wijzigingen,NL-CM:9.13.23169,GerelateerdeAfspraak,,,,,,,,
MedicatieToediening2,NL-CM:9.13.21196,Toediener,,groen: geen wijzigingen,NL-CM:9.13.21196,Toediener,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23380,Patiënt,,groen: geen wijzigingen,NL-CM:9.13.23380,Patiënt,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23172,Zorgverlener,,groen: geen wijzigingen,NL-CM:9.13.23172,Zorgverlener,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23355,Mantelzorger::Contactpersoon,,groen: geen wijzigingen,NL-CM:9.13.23355,Mantelzorger::Contactpersoon,,,,,,,,
MedicatieToediening2,NL-CM:9.13.23166,MedicatieToedieningRedenVanAfwijken,MedicatieToedieningRedenVanAfwijkenCodelijst,groen: geen wijzigingen,NL-CM:9.13.23166,MedicatieToedieningRedenVanAfwijken,MedicatieToedieningRedenVanAfwijkenCodelijst,,,,,,,
MedicatieToediening2,NL-CM:9.13.21191,MedicatieToedieningStatus,MedicatieToedieningStatusCodelijst,groen: geen wijzigingen,NL-CM:9.13.21191,MedicatieToedieningStatus,MedicatieToedieningStatusCodelijst,,,,,,,
MedicatieToediening2,NL-CM:9.13.21337,Toelichting,,groen: geen wijzigingen,NL-CM:9.13.21337,Toelichting,,,,,,,,
Medicatieverstrekking,Medicatie zibs momenteel on hold,,,,Medicatie zibs momenteel on hold,,,,,,,,,
MedischHulpmiddel,DCM::Issues,Issues,,geel: patch wijziging,DCM::Issues,Issues,,ZIB-673,tekstwijziging issue verwijderd,SIMPLE PATCH CHANGE,Low,,Low,
MedischHulpmiddel,DCM::Issues,Issues,,geel: patch wijziging,DCM::Issues,Issues,,ZIB-1135,Tekst verwijderd,SIMPLE PATCH CHANGE,Low,,Low,
MedischHulpmiddel,NL-CM:10.1.1,MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:10.1.1,MedischHulpmiddel,,,,NO CHANGE,,,,
MedischHulpmiddel,NL-CM:10.1.2,Product,,geel: patch wijziging,NL-CM:10.1.2,Product,,ZIB-673,Tekstwijziging 'medical aid' naar 'medical device'.,SIMPLE PATCH CHANGE (EN),Low,,Low,
MedischHulpmiddel,NL-CM:10.1.3,ProductType,ProductTypeCodelijst,oranje: minor change,NL-CM:10.1.3,ProductType,ProductTypeCodelijst,ZIB-1536 ; ZIB-1586,"Waarden voor 'geen' toevoegen aan ProductTypeCodelist, OTH toegestaan bij ‘Required Binding'",VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
MedischHulpmiddel,NL-CM:10.1.4,ProductID,"GTINProductIDCodelijst
HIBCProductIDCodelijst",groen: geen wijzigingen,NL-CM:10.1.4,ProductID,"GTINProductIDCodelijst
HIBCProductIDCodelijst",,,NO CHANGE,,,,
MedischHulpmiddel,NL-CM:10.1.6,AnatomischeLocatie,HulpmiddelAnatomischeLocatieCodelijst,oranje: minor change,NL-CM:10.1.15,AnatomischeLocatie::AnatomischeLocatie,LocatieCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [HulpmiddelAnatomischeLocatieCodelijst]->[LocatieCodelijst ],Medium,codelist [LocatieCodelijst]->[HulpmiddelAnatomischeLocatieCodelijst]
MedischHulpmiddel,NL-CM:10.1.7,Indicatie::Probleem,,groen: geen wijzigingen,NL-CM:10.1.7,Indicatie::Probleem,,,,NO CHANGE,,,,
MedischHulpmiddel,NL-CM:10.1.8,Locatie::Zorgaanbieder,,geel: patch wijziging,NL-CM:10.1.8,Locatie::Zorgaanbieder,,ZIB-673,Tekstwijziging 'medical aid' naar 'medical device'.,SIMPLE PATCH CHANGE (EN),Low,,Low,
MedischHulpmiddel,NL-CM:10.1.9,Zorgverlener,,geel: patch wijziging,NL-CM:10.1.9,Zorgverlener,,ZIB-673 ; ZIB-1120,Tekstwijziging aan defintie concept,SIMPLE PATCH CHANGE,Low,,Low,
MedischHulpmiddel,NL-CM:10.1.10,Toelichting,,geel: patch wijziging,NL-CM:10.1.10,Toelichting,,ZIB-673,Tekstwijziging 'medical aid' naar 'medical device'.,SIMPLE PATCH CHANGE (EN),Low,,Low,
MedischHulpmiddel,NL-CM:10.1.11,BeginDatum,,geel: patch wijziging,NL-CM:10.1.11,BeginDatum,,ZIB-673,Tekstwijziging 'medical aid' naar 'medical device'.,SIMPLE PATCH CHANGE (EN),Low,,Low,
